#,X(I),Y(X),Y'(X),Y1(X),Y1'(X),Y2(X),Y2'(X),Y3(X),Y3'(X),
Model,"I-1","Integral(5.60000000,5.30000000)","","","","Integral(3.95000000,3.60000000)","","Integral(1.36000000,1.16000000)","",
969,968.00000000,107.94897727,0.00000000,0.00000000,0.00000000,92.27317868,0.00000000,218.50696283,0.00000000,
970,969.00000000,106.83767356,0.00000000,0.00000000,0.00000000,90.51059812,0.00000000,217.37346917,0.00000000,
971,970.00000000,105.58462176,0.00000000,0.00000000,0.00000000,90.01634163,0.00000000,219.32929993,0.00000000,
972,971.00000000,105.50070006,0.00000000,0.00000000,0.00000000,89.55808409,0.00000000,218.47058644,0.00000000,
973,972.00000000,105.94460584,0.00000000,0.00000000,0.00000000,89.68067722,0.00000000,217.67785925,0.00000000,
974,973.00000000,105.79703993,0.00000000,0.00000000,0.00000000,90.19100239,0.00000000,218.14941031,0.00000000,
975,974.00000000,106.16485343,0.00000000,0.00000000,0.00000000,90.10761525,0.00000000,219.07407663,0.00000000,
976,975.00000000,106.68091177,0.00000000,0.00000000,0.00000000,90.59750209,0.00000000,219.28994372,0.00000000,
977,976.00000000,106.54367216,0.00000000,0.00000000,0.00000000,90.80740194,0.00000000,218.94860770,0.00000000,
978,977.00000000,105.58928359,0.00000000,0.00000000,0.00000000,90.00717503,0.00000000,219.55608164,0.00000000,
979,978.00000000,105.48693160,0.00000000,0.00000000,0.00000000,89.25642675,0.00000000,218.42837235,0.00000000,
980,979.00000000,105.86721601,0.00000000,0.00000000,0.00000000,89.92645343,0.00000000,219.35309600,0.00000000,
981,980.00000000,105.59079935,0.00000000,0.00000000,0.00000000,89.74245976,0.00000000,218.87584712,0.00000000,
982,981.00000000,105.71061199,0.00000000,0.00000000,0.00000000,89.94773373,0.00000000,218.28383455,0.00000000,
983,982.00000000,105.34103500,0.00000000,0.00000000,0.00000000,89.27713293,0.00000000,219.84597182,0.00000000,
984,983.00000000,105.80633691,0.00000000,0.00000000,0.00000000,90.02265476,0.00000000,219.05683579,0.00000000,
985,984.00000000,104.27548222,0.00000000,0.00000000,0.00000000,89.05239753,0.00000000,219.15026429,0.00000000,
986,985.00000000,104.59789433,0.00000000,0.00000000,0.00000000,89.04981649,0.00000000,218.86078440,0.00000000,
987,986.00000000,105.46952340,0.00000000,0.00000000,0.00000000,89.49235861,0.00000000,219.66037143,0.00000000,
988,987.00000000,105.21326956,0.00000000,0.00000000,0.00000000,89.66654972,0.00000000,220.49250226,0.00000000,
989,988.00000000,105.64159831,0.00000000,0.00000000,0.00000000,90.11170989,0.00000000,219.75083211,0.00000000,
990,989.00000000,105.19522081,0.00000000,0.00000000,0.00000000,89.00360144,0.00000000,219.97312150,0.00000000,
991,990.00000000,103.37121438,0.00000000,0.00000000,0.00000000,88.08675794,0.00000000,220.52048825,0.00000000,
992,991.00000000,104.55238873,0.00000000,0.00000000,0.00000000,88.82562558,0.00000000,218.81650761,0.00000000,
993,992.00000000,104.27209605,0.00000000,0.00000000,0.00000000,88.64849613,0.00000000,220.78782843,0.00000000,
994,993.00000000,103.17366728,0.00000000,0.00000000,0.00000000,88.57576585,0.00000000,221.57756822,0.00000000,
995,994.00000000,104.33282818,0.00000000,0.00000000,0.00000000,88.83883578,0.00000000,220.07057137,0.00000000,
996,995.00000000,103.88574699,0.00000000,0.00000000,0.00000000,88.41040504,0.00000000,221.15365581,0.00000000,
997,996.00000000,103.71017106,0.00000000,0.00000000,0.00000000,88.73068137,0.00000000,222.06875592,0.00000000,
998,997.00000000,103.34298938,0.00000000,0.00000000,0.00000000,87.84459519,0.00000000,220.73125205,0.00000000,
999,998.00000000,104.10158833,0.00000000,0.00000000,0.00000000,88.98549679,0.00000000,221.57029111,0.00000000,
1000,999.00000000,104.26794598,0.00000000,0.00000000,0.00000000,89.07590817,0.00000000,222.49505727,0.00000000,
