0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,produkt,produkt,produkt,produkt,produkt,produkt,produkt,produkt,produkt,silan,silan,silan,penten,penten,penten,penten,produkt suma,silan suma,penten suma,cale widmo
,Y ,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,,,,
czas (s),"Integral(0.636757,0.572970)","Integral(0.889757,0.814595)","Integral(0.982024,0.932107)","Integral(1.046604,0.985144)","Integral(1.263743,1.196043)","Integral(1.345170,1.269046)","Integral(1.458730,1.384479)","Integral(1.549517,1.479633)","Integral(1.635311,1.553885)","Integral(0.708841,0.638108)","Integral(1.108528,1.048454)","Integral(3.920281,3.598789)","Integral(1.012637,0.971353)","Integral(1.685043,1.598012)","Integral(2.106522,1.964386)","Integral(5.596931,5.302060)",,,,"Integral(7.350003,0.326339)"
2730,418.724,32.4391,151.797,1296.52,49.9273,48.4542,27.0417,41.9275,46.9879,586.328,663.194,110.527,373.27,323.986,192.821,154.513,2113.8187,1360.049,1044.59,5897.94
2735,416.686,32.5901,149.882,1294.84,49.7012,48.4743,27.436,42.0191,46.9421,588.251,666.331,110.369,368.35,322.834,192.395,153.792,2108.5708,1364.951,1037.371,5893.63
2740,422.149,32.9811,151.239,1301.04,49.9802,49.0498,26.8843,42.0797,47.2182,583.317,657.92,110.118,371.251,322.548,192.028,153.402,2122.6213,1351.355,1039.229,5893.84
2745,421.718,33.0576,151.788,1300.04,49.9994,48.4053,27.4017,42.4093,47.5542,584.115,663.222,110.002,371.653,322.344,191.73,153.162,2122.3735,1357.339,1038.889,5896.04
2750,422.257,32.8145,154.074,1300.56,50.9323,49.2038,27.6405,42.6338,47.9837,583.118,660.549,109.638,371,321.479,191.235,152.515,2128.0996,1353.305,1036.229,5893.33
2755,423.506,32.9974,153.901,1301.25,51.1017,48.8697,27.1466,42.8751,48.0204,582.363,662.232,109.497,372.188,320.905,190.645,152.297,2129.6679,1354.092,1036.035,5892.86
2760,423.185,32.6866,154.147,1300.86,51.7112,49.3586,27.6498,42.745,48.5836,582.855,661.8,109.473,370.573,320.841,190.545,151.691,2130.9268,1354.128,1033.65,5896.7
2765,422.294,33.8024,153.337,1298.91,50.6468,49.4025,27.5354,43.1165,48.368,584.812,666.927,109.157,367.882,319.97,190.045,151.602,2127.4126,1360.896,1029.499,5896.72
2770,424.644,33.8719,152.984,1303.41,50.6511,49.9372,28.1869,43.4995,48.7285,581.784,663.423,109.006,368.87,319.97,190.027,151.057,2135.9131,1354.213,1029.924,5896.48
2775,423.517,33.2989,152.22,1300.69,51.8504,50.234,27.9324,43.3413,48.8542,583.931,666.924,108.912,364.768,318.892,189.787,150.703,2131.9382,1359.767,1024.15,5896.97
2780,423.137,33.5631,152.93,1299.4,51.4987,49.8551,28.4008,43.3833,49.0582,583.877,671.086,108.394,365.801,318.495,189.294,150.392,2131.2262,1363.357,1023.982,5896.41
2785,424.908,34.7452,153.642,1301.48,51.2034,50.3735,28.1686,43.8618,49.408,583.3,670.221,108.41,366.288,318.503,188.866,150.246,2137.7905,1361.931,1023.903,5901.04
2790,427.673,34.2219,154.758,1305.4,51.8948,51.1191,28.4594,44.2237,49.3868,579.846,664.774,107.993,367.108,317.898,188.685,149.562,2147.1367,1352.613,1023.253,5897.8
2795,428.776,34.9271,155.628,1306.67,51.5008,50.4683,28.3246,44.4653,49.9554,579.018,662.219,107.956,367.934,317.584,187.976,149.386,2150.7155,1349.193,1022.88,5897.98
2800,428.494,34.4486,156.483,1304.21,53.3174,50.8241,28.1489,44.596,50.1634,579.673,666.876,107.687,368.082,317.63,187.583,148.942,2150.6854,1354.236,1022.237,5899.4
2805,430.665,34.6811,157.733,1308.45,52.733,50.7892,28.4753,44.6834,50.5017,577.587,664.091,107.536,368.901,316.682,187.138,148.482,2158.7117,1349.214,1021.203,5899.32
2810,429.519,34.8915,158.486,1306.5,52.9663,51.007,28.596,44.9393,51.023,579.223,665.014,107.307,366.556,316.485,187.047,148.111,2157.9281,1351.544,1018.199,5902.66
2815,427.942,34.5993,155.701,1303.44,53.5313,51.8825,28.9142,44.6334,50.6858,580.187,671.047,107.099,364.028,315.734,186.651,147.748,2151.3295,1358.333,1014.161,5896.99
2820,432.041,35.5414,159.42,1308.52,53.545,51.7492,28.4471,45.582,51.4326,576.224,663.428,106.811,367.955,315.369,185.935,147.522,2166.2783,1346.463,1016.781,5897.67
2825,433.852,34.8428,159.068,1312.35,53.9337,52.2653,29.1619,45.1916,51.608,575.122,662.421,106.788,368.506,315.532,186.094,147.415,2172.2733,1344.331,1017.547,5905.99
2830,432.125,35.4826,158.63,1308.41,53.7642,52.1453,29.1903,45.3657,51.6995,577.307,670.159,106.495,366.223,314.874,185.68,146.805,2166.8126,1353.961,1013.582,5904.97
2835,434.582,36.0191,159.076,1311.21,53.365,52.3657,28.9755,45.8788,51.7769,575.361,666.425,106.408,366.626,314.215,185.437,146.597,2173.249,1348.194,1012.875,5904.84
2840,435.66,36.7066,161.644,1312.84,53.2025,52.3006,28.929,46.2347,52.3542,573.193,661.718,105.858,368.096,313.517,184.52,146.029,2179.8716,1340.769,1012.162,5899.93
2845,432.682,36.1074,158.418,1307.19,54.4996,52.8832,29.2172,45.951,52.2416,578.136,673.297,105.897,362.274,312.969,184.564,145.71,2169.19,1357.33,1005.517,5905.38
2850,432.384,35.8172,157.655,1306.71,54.4017,52.7018,29.8187,45.9571,52.454,577.635,674.99,105.543,361.285,312.65,184.314,145.198,2167.8995,1358.168,1003.447,5901.68
2855,436.676,36.3359,160.274,1313.27,54.2173,52.9934,29.5381,46.4419,52.931,573.409,666.119,105.524,364.239,312.4,183.943,144.857,2182.6776,1345.052,1005.439,5902.03
2860,436.858,36.7252,161.741,1312.42,54.3389,53.0872,29.6209,46.7943,53.3707,572.57,666.141,105.355,365.707,311.47,183.222,144.53,2184.9562,1344.066,1004.929,5899.74
2865,437.507,37.0008,161.105,1312.45,54.8839,53.6037,29.5191,47.0225,53.3151,573.055,669.221,105.069,365.678,311.867,183.146,144.446,2186.4071,1347.345,1005.137,5904.46
2870,438.401,37.1981,161.27,1314.99,54.4497,53.5004,29.861,47.1144,53.7207,572.978,667.557,105.047,363.346,311.083,182.833,143.937,2190.5053,1345.582,1001.199,5907.17
2875,437.482,37.966,161.699,1311.78,53.6587,53.409,29.9572,47.4486,53.84,573.146,670.825,104.937,363.814,310.43,182.258,143.323,2187.2405,1348.908,999.825,5901.09
2880,439.428,37.0355,162.868,1313.74,55.6448,53.6093,29.9739,47.4391,54.1517,571.465,669.378,104.673,364.467,310.26,182.013,143.167,2193.8903,1345.516,999.907,5905.02
2885,439.612,37.5488,162.107,1313.59,55.1195,53.6355,29.777,47.3272,54.2244,572.676,672.268,104.303,362.154,309.65,181.814,143.03,2192.9414,1349.247,996.648,5906.79
2890,439.716,37.0233,162.734,1314.79,56.1087,54.4035,30.3225,47.4785,54.5702,571.649,671.228,104.179,361.996,308.754,181.305,142.476,2197.1467,1347.056,994.531,5904.41
2895,443.189,37.524,164.908,1318.54,56.479,54.6122,29.9539,48.181,54.8647,567.827,665.076,103.766,364.319,308.776,180.843,141.968,2208.2518,1336.669,995.906,5901.32
2900,440.864,38.4273,163.922,1313.34,55.3905,54.8707,30.2255,48.1633,54.9895,571.193,673.288,103.721,360.756,308.202,180.587,141.8,2200.1928,1348.202,991.345,5902.62
2905,443.094,38.2683,165.056,1317.33,55.9269,54.98,30.2183,48.1945,55.2908,568.903,669.453,103.729,363.744,308.028,180.101,141.511,2208.3588,1342.085,993.384,5905.38
2910,442.267,38.3562,166.869,1315.47,56.3843,55.1533,30.3661,48.4997,55.9177,569.891,672.166,103.486,362.669,307.833,179.954,141.127,2209.2833,1345.543,991.583,5905.54
2915,441.513,37.8785,164.415,1314.12,56.4163,55.5573,30.7138,48.5873,55.769,570.968,676.112,103.195,359.932,307.323,179.898,140.841,2204.9702,1350.275,987.994,5908.58
2920,442.232,38.0691,164.512,1314.33,56.954,54.9564,30.5435,48.8701,55.9749,570.777,675.64,102.934,359.007,306.467,179.376,140.427,2206.442,1349.351,985.277,5906.48
2925,445.958,38.0883,165.015,1320.67,57.2243,55.576,30.7419,48.7509,56.1772,567.223,670.332,102.856,361.269,306.333,179.114,140.125,2218.2016,1340.411,986.841,5908.9
2930,444.302,39.0554,165.164,1317.42,56.8066,56.0016,30.9269,49.302,56.7628,569.58,675.564,102.767,358.652,305.883,178.901,139.923,2215.7413,1347.911,983.359,5908.92
2935,448.506,38.6653,167.967,1323.88,57.9052,55.9193,30.9263,49.4726,57.0745,564.193,665.938,102.611,362.722,305.72,178.312,139.475,2230.3162,1332.742,986.229,5907.08
2940,448.44,39.2492,166.707,1322.86,57.3537,56.2581,30.5126,49.6794,56.9642,564.55,666.943,102.203,361.975,305.454,178.037,139.166,2228.0242,1333.696,984.632,5905.34
2945,448.569,39.8106,168.941,1323.45,57.0347,56.5353,30.9,49.7829,57.4798,565.68,669.513,102.171,362.22,304.978,177.902,138.977,2232.5033,1337.364,984.077,5914.95
2950,446.505,39.2333,167.911,1319.3,57.8607,56.389,31.047,49.9095,57.351,567.921,675.922,101.849,357.903,304.333,177.505,138.723,2225.5065,1345.692,978.464,5912.86
2955,448.471,39.5967,167.893,1319.86,57.5433,56.4465,31.4734,49.9326,57.1894,565.313,675.15,101.818,360.71,303.949,177.358,138.133,2228.4059,1342.281,980.15,5911.04
2960,449.69,39.6953,168.841,1321.91,57.9024,56.3313,31.1278,50.1774,57.8587,564.552,672.214,101.432,360.385,303.589,176.63,137.938,2233.5339,1338.198,978.542,5910.23
2965,451.249,40.1259,170.787,1325.23,58.5588,56.8128,31.4439,50.822,58.1832,562.649,669.06,101.301,362.182,303.543,176.442,137.782,2243.2126,1333.01,979.949,5913.85
2970,451.365,40.7174,170.461,1325.06,58.1599,57.0176,31.464,50.7734,58.5618,563.657,671.491,101.117,359.908,302.855,176.019,137.515,2243.5801,1336.265,976.297,5914.29
2975,453.817,40.0944,170.197,1327.81,58.803,57.1027,31.4818,50.8361,58.6782,560.993,668.967,100.973,361.197,302.727,176.006,137.18,2248.8202,1330.933,977.11,5914.47
2980,454.562,41.329,173.005,1326.75,57.5147,56.7481,31.7769,50.8933,58.986,560.112,669.376,100.698,363.024,301.798,175.323,136.828,2251.565,1330.186,976.973,5914.24
2985,452.79,40.2624,170.669,1324.01,59.043,57.5909,31.5248,50.9493,59.0294,563.334,675.474,100.568,360.03,302.182,175.436,136.681,2245.8688,1339.376,974.329,5920.32
2990,453.317,40.7641,169.242,1327.79,58.665,57.9726,31.8624,51.5775,59.1831,562.844,672.828,100.465,356.92,301.535,175.468,136.257,2250.3737,1336.137,970.18,5920.35
2995,456.293,40.6065,173.312,1330.38,59.4801,57.6936,31.8576,51.525,59.5503,559.108,668.177,100.358,361.575,301.024,174.641,135.923,2260.6981,1327.643,973.163,5919.54
3000,454.647,40.9251,171.831,1325,59.3211,58.3031,32.0599,51.7301,59.6253,560.408,674.767,99.9707,360.469,300.734,174.41,135.567,2253.4426,1335.1457,971.18,5915.3
3005,454.651,40.8272,171.82,1325.55,59.7665,58.405,31.8428,51.579,59.9311,561.275,675.56,99.7781,359.022,300.533,174.122,135.181,2254.3726,1336.6131,968.858,5916.6
3010,456.829,41.184,170.807,1329.9,59.7061,58.594,31.7572,51.7552,59.8874,560.126,672.821,99.7695,357.549,300.177,173.836,134.851,2260.4199,1332.7165,966.413,5918.26
3015,456.08,41.4597,173.654,1327.61,59.8036,58.6145,32.1832,52.304,60.6643,560.593,674.694,99.52,357.139,299.578,173.456,134.649,2262.3733,1334.807,964.822,5919.58
3020,458.716,41.2747,174.161,1331.26,60.6051,58.0893,31.6221,52.0891,60.6241,558.236,669.73,99.273,359.014,298.797,172.849,134.291,2268.4414,1327.239,964.951,5918.41
3025,459.258,41.7055,173.575,1331.72,59.9534,58.6476,32.129,52.2253,60.6907,557.903,671.852,99.1873,359.12,299.123,172.935,134.119,2269.9045,1328.9423,965.297,5921.6
3030,457.158,41.1917,171.622,1327.47,60.772,58.7868,32.2104,52.1927,60.9892,560.698,678.346,99.0315,356.095,298.806,172.714,133.692,2262.3928,1338.0755,961.307,5922.03
3035,458.951,42.4909,176.231,1328.43,60.6944,59.7407,32.157,53.1183,61.6532,557.809,674.662,98.986,359.348,298.492,172.1,133.303,2273.4665,1331.457,963.243,5920.32
3040,461.294,41.699,176.406,1332.22,61.0079,58.7418,32.4025,52.8567,61.7922,555.068,669.978,98.5392,359.643,297.614,171.884,133.03,2278.4201,1323.5852,962.171,5916.38
3045,461.151,42.6149,176.769,1331.77,60.8543,59.7394,32.8062,53.6313,61.7721,555.943,674.012,98.6125,359.413,297.837,171.841,133.161,2281.1082,1328.5675,962.252,5923.01
3050,460.107,41.4513,173.814,1330.24,61.4408,59.8755,32.6633,52.6449,61.9394,557.977,677.377,98.4704,355.584,296.969,171.311,132.473,2274.1762,1333.8244,956.337,5920.13
3055,462.157,41.9325,175.544,1333.22,61.5587,59.7682,32.735,53.2523,62.1685,554.944,672.042,98.2379,357.263,296.426,170.847,132.012,2282.3362,1325.2239,956.548,5916.58
3060,460.717,43.5193,177.517,1330.49,60.461,59.5739,32.8716,53.5601,62.7088,556.704,675.421,97.922,355.029,295.426,170.387,131.715,2281.4187,1330.047,952.557,5914.83
3065,462.325,42.5586,177.283,1331.81,61.7191,59.9712,32.8842,53.5987,62.9852,555.324,674.528,97.7735,356.933,295.586,169.856,131.367,2285.135,1327.6255,953.742,5916.33
3070,462.426,42.6541,174.649,1332.41,61.5404,60.9459,33.061,53.8255,62.386,556.117,677.984,97.7202,353.707,295.247,170.235,131.312,2283.8979,1331.8212,950.501,5919.21
3075,463.441,42.5012,176.643,1334.03,62.1437,60.8543,33.1183,54.1806,63.3193,555.325,676.415,97.4178,354.356,295.185,170.062,131.009,2290.2314,1329.1578,950.612,5923.08
3080,462.701,43.1287,175.48,1331.91,61.4948,60.9358,33.2306,54.165,63.05,555.852,678.469,97.1931,352.863,294.408,169.613,130.82,2286.0959,1331.5141,947.704,5918.96
3085,464.416,43.5764,179.257,1334.33,62.0958,61.0921,33.3178,54.3609,63.9885,554.248,675.416,97.4216,355.699,293.954,169.305,130.603,2296.4345,1327.0856,949.561,5925.79
3090,465.361,43.261,178.972,1333.8,62.6645,61.5866,33.3846,54.4942,64.0561,553.245,676.831,96.9222,356.213,294.272,169.073,130.093,2297.58,1326.9982,949.651,5922.09
3095,465.402,43.3072,177.572,1334.71,62.8313,61.2285,33.493,54.5891,63.7647,553.998,678.359,96.8283,353.378,293.808,168.932,130.012,2296.8978,1329.1853,946.13,5925.49
3100,467.566,44.4632,180.81,1337.36,62.3711,61.2984,33.3142,55.2647,64.394,551.303,672.356,96.6281,356.45,293.193,168.326,129.568,2306.8416,1320.2871,947.537,5923.61
3105,470.091,43.3598,182.543,1341.34,63.5491,61.4732,33.6285,55.0082,64.7644,548.481,669.064,96.5066,359.357,293.409,168.066,129.468,2315.7572,1314.0516,950.3,5927.52
3110,467.843,44.4103,179.498,1336.5,62.4921,61.7348,33.5217,55.1617,64.7257,552.498,677.432,96.3365,355.417,293.209,167.974,129.261,2305.8873,1326.2665,945.861,5930.49
3115,469.152,44.3152,180.25,1339.51,63.0875,62.6954,33.9752,55.3089,64.9723,550.154,674.313,96.2848,355.024,292.516,167.801,128.868,2313.2665,1320.7518,944.209,5928.79
3120,467.856,44.8558,179.297,1334.89,62.3098,61.4301,33.3682,54.9995,64.9426,552.855,678.847,96.0181,352.718,291.573,167.121,128.549,2303.949,1327.7201,939.961,5924.99
3125,470.077,44.2657,178.943,1340.66,62.8819,62.1597,34.2588,55.6116,65.1128,550.776,676.355,95.9127,352.645,291.751,167.457,128.395,2313.9705,1323.0437,940.248,5931.66
3130,468.921,44.3344,181.416,1337.82,63.7598,62.2908,33.8331,55.4933,65.9027,551.733,677.705,95.6995,352.793,291.72,166.717,128.139,2313.7711,1325.1375,939.369,5929.56
3135,469.639,44.2672,182.608,1336.83,64.0668,62.4023,33.7996,55.8183,65.9637,550.793,678.989,95.501,353.891,291.265,166.324,127.811,2315.3949,1325.283,939.291,5928.56
3140,469.174,44.5405,182.008,1334.39,63.8465,62.6577,34.1419,55.6894,65.9827,550.37,679.185,95.2247,353.099,290.331,165.911,127.396,2312.4307,1324.7797,936.737,5922.24
3145,470.342,45.3838,182.12,1338.01,63.4301,63.0136,33.9973,56.2155,66.2583,551.661,680.573,95.2924,351.841,290.493,166.006,127.215,2318.7706,1327.5264,935.555,5932.94
3150,473.06,44.8676,182.668,1341.53,64.092,62.618,33.9675,56.0762,66.755,548.747,675.632,95.132,353.728,290.329,165.487,127.076,2325.6343,1319.511,936.62,5932.3
3155,474.473,44.7039,182.897,1343.09,64.6593,62.8833,34.0885,56.4146,66.6921,546.869,674.309,94.7119,355.676,290.346,165.395,126.817,2329.9017,1315.8899,938.234,5931.46
3160,473.998,44.9425,185.654,1341.4,64.6073,63.0457,34.3867,56.4549,67.3286,546.566,674.281,94.7734,354.937,289.532,165.024,126.542,2331.8177,1315.6204,936.035,5931.77
3165,472.294,44.79,182.098,1338.23,65.1313,63.3592,34.2144,56.4537,66.8858,549.756,681.047,94.5093,351.696,289.374,164.971,126.197,2323.4564,1325.3123,932.238,5932.5
3170,475.778,45.7152,185.748,1343.52,64.7541,63.7026,34.5054,57.0849,67.4862,545.696,674.569,94.6157,355.831,289.138,164.6,125.907,2338.2944,1314.8807,935.476,5934.29
3175,475.931,45.7896,183.868,1343.82,64.6943,64.0251,34.6824,57.1523,67.2866,545.796,674.991,94.216,352.952,288.374,164.489,125.545,2337.2493,1315.003,931.36,5932.45
3180,473.665,45.7186,186.213,1339.07,64.9453,63.9445,34.7559,57.2956,68.0133,548.387,681.8,93.861,352.453,288.138,163.93,125.418,2333.6212,1324.048,929.939,5933.81
3185,476.874,45.9598,186.744,1344.79,64.9573,64.0005,34.6532,57.4805,68.1799,545.514,676.938,93.9695,353.427,288.246,163.856,125.164,2343.6392,1316.4215,930.693,5937.11
3190,475.203,46.2432,185.847,1338.72,64.8735,63.7953,34.5043,57.3611,68.4897,546.999,679.685,93.7594,352.083,288.107,163.34,124.959,2335.0371,1320.4434,928.489,5931.99
3195,478.486,46.4119,186.512,1346.57,65.4917,64.1854,35.0515,58.1368,68.5167,544.822,676.89,93.519,353.095,287.821,163.69,124.953,2349.362,1315.231,929.559,5941.69
3200,478.201,46.95,187.395,1345.26,64.7901,64.1536,34.4908,57.759,68.7826,544.944,675.88,93.386,351.5,286.778,162.97,124.642,2347.7821,1314.21,925.89,5935.41
3205,476.712,46.8935,188.442,1342.2,65.1918,64.1454,35.1928,58.3039,69.1295,545.958,680.331,93.3027,351.769,286.579,162.797,124.311,2346.2109,1319.5917,925.456,5939.13
3210,479.167,47.1367,188.441,1345.37,65.1256,64.5758,34.6862,58.0569,69.242,544.916,678.881,93.1897,352.649,286.477,162.606,124.066,2351.8012,1316.9867,925.798,5942.36
3215,477.649,47.0463,186.776,1342.25,65.4964,65.1977,35.1461,58.0293,68.97,545.624,681.481,93.0159,350.064,286.303,162.287,123.609,2346.5608,1320.1209,922.263,5938.54
3220,479.82,47.3369,189.283,1345.68,65.8422,65.3309,35.389,58.3871,69.5095,543.121,678.237,92.7117,352.38,286.149,161.963,123.605,2356.5786,1314.0697,924.097,5939.78
3225,480.724,47.0179,188.741,1347.03,65.7684,64.9404,35.2491,58.4501,69.966,543.023,678.173,92.7653,351.691,285.775,161.914,123.247,2357.8869,1313.9613,922.627,5941.59
3230,480.033,47.5401,187.557,1346.12,65.9994,65.6778,35.2153,58.7767,69.926,544.28,680.294,92.6525,349.23,285.459,161.688,123.191,2356.8453,1317.2265,919.568,5941.82
3235,482.312,47.285,189.594,1348.7,66.2755,65.4475,35.4274,59.1327,70.048,541.566,676.941,92.3796,351.856,284.739,161.321,122.798,2364.2221,1310.8866,920.714,5940.07
3240,481.092,47.564,188.285,1345.47,65.6364,64.8107,35.3049,58.8376,70.1368,542.654,679.952,92.095,349.926,284.418,160.743,122.354,2357.1374,1314.701,917.441,5933.69
3245,482.688,47.0799,190.415,1348.02,67.0717,64.9799,35.7542,59.245,70.741,541.086,677.929,92.1437,351.533,284.395,160.798,122.188,2365.9947,1311.1587,918.914,5938.41
3250,482.125,47.7761,188.239,1346.58,66.8648,65.7959,35.7597,59.2909,70.7452,542.968,682.339,91.9114,348.688,284.246,160.91,121.979,2363.1766,1317.2184,915.823,5942.83
3255,485.192,47.5575,192.85,1350.8,67.3989,65.6522,35.4674,59.0222,71.6892,539.332,674.613,91.8619,352.781,284.021,160.016,121.787,2375.6294,1305.8069,918.605,5942.82
3260,483.268,47.8093,189.244,1347.57,66.915,65.6569,35.8454,59.4775,71.0673,541.684,680.191,91.6515,349.273,283.589,160.035,121.572,2366.8534,1313.5265,914.469,5943.15
3265,484.99,48.1523,191.037,1351.26,66.9857,66.1902,35.8875,59.7683,71.6628,540.391,678.403,91.4853,349.392,283.503,159.925,121.491,2375.9338,1310.2793,914.311,5947.7
3270,486.335,48.0899,192.633,1353.03,67.1405,66.6498,36.0524,59.8227,71.8842,538.302,675.294,91.2708,351.815,283.512,159.688,121.174,2381.6375,1304.8668,916.189,5946.42
3275,485.51,48.3988,192.707,1350.57,67.5087,66.5977,35.7732,59.8044,72.2474,540.391,678.394,91.2516,349.742,282.656,159.351,121.007,2379.1172,1310.0366,912.756,5949.88
3280,484.416,48.1794,189.422,1346.8,67.1869,66.1407,35.8212,59.986,71.5681,541.5,682.61,91.0515,347.955,282.679,159.294,120.762,2369.5203,1315.1615,910.69,5946.66
3285,488.455,48.4037,192.295,1354.2,67.9738,66.5902,35.7169,60.2664,72.06,538.184,675.879,90.9416,350.152,282.495,159.066,120.671,2385.961,1305.0046,912.384,5952.27
3290,487.58,48.6382,192.593,1353.93,67.9706,67.071,36.0476,60.6182,72.4797,539.116,678.835,90.6635,349.686,282.007,158.958,120.552,2386.9283,1308.6145,911.203,5956.43
3295,488.785,48.3594,195.253,1354.14,68.0621,66.6524,36.2628,60.3299,73.0492,536.296,674.316,90.4894,351.978,281.91,158.35,120.097,2390.8938,1301.1014,912.335,5951.56
3300,487.59,48.8702,192.18,1351.55,67.991,66.8709,36.2277,60.2329,72.8168,538.227,679.294,90.504,348.068,281.398,158.107,119.755,2384.3295,1308.025,907.328,5948.87
3305,486.593,49.0639,193.742,1349.38,68.3932,67.1515,36.0231,60.4818,73.1251,540.631,683.905,90.2481,346.467,281.243,158.03,119.723,2383.9536,1314.7841,905.463,5954.55
3310,490.733,49.0805,197.132,1355.12,68.7127,67.3012,35.9568,60.8571,73.5201,535.684,675.408,90.1148,351.105,280.67,157.515,119.578,2398.4134,1301.2068,908.868,5953.35
3315,489.962,49.0546,194.631,1352.92,68.7208,67.2861,36.0351,60.9189,73.795,536.837,677.32,90.0293,349.651,281.092,157.491,119.174,2393.3235,1304.1863,907.408,5953.54
3320,492.106,48.7771,195.502,1357.09,68.9877,66.9842,36.4103,61.1648,73.7355,534.788,674.663,89.7523,350.581,280.505,157.48,119.058,2400.7576,1299.2033,907.624,5955.79
3325,488.342,49.2165,193.781,1351.7,69.2639,68.0154,36.2592,60.9713,73.9473,540.41,685.886,89.5577,344.436,280.098,157.301,119.03,2391.4966,1315.8537,900.865,5960.14
3330,489.945,49.3507,195.279,1352.11,69.1912,67.817,36.1953,61.4315,74.1062,538.867,684.575,89.4807,346.21,279.892,156.899,118.738,2395.4259,1312.9227,901.739,5962.52
3335,491.399,49.3852,196.933,1354.89,69.371,67.8016,36.635,61.4341,74.2824,535.788,679.177,89.4046,348.569,279.574,156.619,118.531,2402.1313,1304.3696,903.293,5958.55
3340,490.345,50.314,195.68,1352.21,68.4103,67.7973,36.777,61.5642,74.0817,536.82,682.433,89.1375,345.918,279.227,156.214,118.191,2397.1795,1308.3905,899.55,5953.24
3345,493.271,49.753,197.412,1356.58,68.919,67.4938,36.5513,61.7023,74.8208,534.998,678.518,89.1474,348.276,278.848,156,118.02,2406.5032,1302.6634,901.144,5957.02
3350,490.027,49.7304,194.971,1351.26,69.1867,68.3101,36.6086,61.6422,74.908,538.582,685.787,89.0139,343.895,278.622,156.008,117.717,2396.644,1313.3829,896.242,5957.05
3355,492.899,50.6757,198.809,1355.82,68.8065,68.381,37.0682,62.0208,75.5252,534.591,680.109,88.9353,348.249,278.354,155.108,117.366,2410.0054,1303.6353,899.077,5956.59
3360,492.789,49.7484,196.751,1354.31,69.9073,68.6614,36.885,62.1883,75.0926,534.881,682.049,88.6231,346.671,277.936,155.41,117.169,2406.333,1305.5531,897.186,5954.83
3365,493.509,50.4207,197.161,1355.02,69.6252,68.816,36.9046,62.6158,75.6211,535.476,684.233,88.6375,346.231,278.404,155.523,116.948,2409.6934,1308.3465,897.106,5961.41
3370,493.248,51.3229,197.705,1355.54,69.1969,69.028,36.961,62.6291,75.7085,535.742,683.414,88.6879,345.452,277.978,155.052,116.869,2411.3394,1307.8439,895.351,5961.62
3375,496.094,50.2945,199.629,1359.49,69.7842,68.7543,36.9854,62.6383,76.0787,531.91,676.967,88.3683,348.441,277.214,154.366,116.582,2419.7484,1297.2453,896.603,5958.01
3380,494.179,50.7476,198.5,1353.17,69.3331,68.895,37.0933,62.4311,76.12,534.146,682.848,88.3379,345.226,276.425,154.283,116.279,2410.4691,1305.3319,892.213,5953.5
3385,495.56,50.4771,198.809,1357.77,70.7671,69.1904,37.0834,62.771,76.218,532.955,680.2,88.0265,344.72,276.411,154.175,116.001,2418.646,1301.1815,891.307,5952.31
3390,495.512,50.4801,196.302,1357.67,70.4229,69.7511,37.3852,62.8788,76.2346,533.824,683.059,87.942,343.744,276.342,154.273,115.812,2416.6367,1304.825,890.171,5956.33
3395,497.844,50.7341,200.132,1360.38,70.7882,69.5768,37.2549,63.1699,76.5941,530.997,678.713,87.8509,346.914,276.197,153.998,115.508,2426.474,1297.5609,892.617,5958.74
3400,494.769,50.8676,199.517,1352.89,70.1422,69.3946,36.8893,62.8728,76.877,535.094,686.107,87.6787,343.233,275.663,153.638,115.569,2414.2195,1308.8797,888.103,5958.85
3405,496.71,51.5673,199.652,1356.7,70.7342,69.8423,37.7635,63.5479,77.0905,532.88,684.033,87.5514,344.974,276.256,153.738,115.4,2423.6077,1304.4644,890.368,5964.01
3410,500.624,51.0879,201.069,1363.88,70.2839,69.7849,38.0763,63.1359,77.1684,528.551,676.39,87.489,347.85,276.008,153.649,115.058,2435.1103,1292.43,892.565,5964.97
3415,497.906,50.7529,200.507,1359.07,71.4617,70.2685,38.0986,63.4871,77.5181,530.214,681.052,87.3618,346.505,275.675,153.08,114.714,2429.0699,1298.6278,889.974,5958.81
3420,498.428,51.5299,200.155,1357.62,71.005,70.4119,37.8036,63.4703,77.4348,530.796,681.331,87.2619,343.879,274.552,152.799,114.584,2427.8585,1299.3889,885.814,5957.86
3425,497.75,51.7803,200.057,1357.17,71.0341,69.9879,37.537,63.5428,77.5611,532.281,684.533,87.0788,342.772,274.602,152.413,114.422,2426.4202,1303.8928,884.209,5958.13
3430,498.63,51.2097,201.769,1358.2,71.6175,70.4105,37.4776,63.6006,78.021,531.688,683.361,86.923,342.882,274.05,152.215,114.192,2430.9359,1301.972,883.339,5960.48
3435,501.773,51.6429,203.145,1363.78,71.7571,70.0253,37.6512,64.1204,78.5676,527.859,677.294,87.0065,346.326,274.38,152.272,113.928,2442.4625,1292.1595,886.906,5964.91
3440,500.97,53.1599,203.616,1361.34,70.4774,70.3579,37.7714,64.4264,78.4881,529.012,679.913,86.5979,345.063,273.779,151.774,113.948,2440.6071,1295.5229,884.564,5963.24
